image,type,true_class,predicted_class,confidence,iou
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0019.jpg,correct,Crop,Crop,0.7054629325866699,0.7523012403253464
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0019.jpg,correct,Crop,Crop,0.5773569941520691,0.7424691778501461
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0020.jpg,correct,Crop,Crop,0.7503625750541687,0.8937879838381327
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0020.jpg,correct,Crop,Crop,0.7820582389831543,0.8257419523020744
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0023.jpg,correct,Crop,Crop,0.7068973183631897,0.7961755439812663
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0023.jpg,correct,Crop,Crop,0.5568369030952454,0.7502235963120103
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0024.jpg,correct,Crop,Crop,0.5872870087623596,0.6479507445432968
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0025.jpg,correct,Crop,Crop,0.5353400707244873,0.7709232017717315
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0025.jpg,correct,Crop,Crop,0.4729541540145874,0.7316427985866729
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0025.jpg,false_positive,background,Crop,0.4509134888648987,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0026.jpg,correct,Crop,Crop,0.5310592651367188,0.7708374887463879
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0027.jpg,correct,Crop,Crop,0.4673578441143036,0.7536507198008793
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0028.jpg,correct,Crop,Crop,0.3755966126918793,0.8383143954177611
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0028.jpg,correct,Crop,Crop,0.4120660424232483,0.5649838670196623
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0028.jpg,false_positive,background,Crop,0.5304848551750183,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0029.jpg,correct,Crop,Crop,0.668205738067627,0.8333185373704967
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0029.jpg,correct,Crop,Crop,0.3887586295604706,0.7772432399994501
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0030.jpg,correct,Crop,Crop,0.7380515336990356,0.7543253149207999
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0030.jpg,correct,Crop,Crop,0.7650241851806641,0.7156787417395158
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0031.jpg,correct,Crop,Crop,0.6891136169433594,0.7993131167863564
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0031.jpg,correct,Crop,Crop,0.6839116215705872,0.6522961621080494
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0034.jpg,correct,Crop,Crop,0.5213367342948914,0.7524467217320581
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0034.jpg,correct,Crop,Crop,0.5920791625976562,0.5491278472400531
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0035.jpg,correct,Crop,Crop,0.5133307576179504,0.6269591263456288
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0035.jpg,missed_crop,Crop,background,0.0,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0035.jpg,false_positive,background,Crop,0.6861133575439453,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0035.jpg,false_positive,background,Crop,0.6400747299194336,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0036.jpg,correct,Crop,Crop,0.4630908966064453,0.8394376164659152
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0036.jpg,correct,Crop,Crop,0.6669837832450867,0.6232397936700641
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0037.jpg,correct,Crop,Crop,0.738736629486084,0.7964704220722387
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0037.jpg,correct,Crop,Crop,0.7271408438682556,0.736680158629076
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0039.jpg,correct,Crop,Crop,0.6810764670372009,0.7904781533019666
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0039.jpg,correct,Crop,Crop,0.6680322885513306,0.7899119947730452
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0040.jpg,correct,Crop,Crop,0.6769697070121765,0.8169199339486638
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0041.jpg,correct,Crop,Crop,0.5996060371398926,0.7765561396268843
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0042.jpg,correct,Weed,Weed,0.61504065990448,0.7125819623537772
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0042.jpg,missed_crop,Crop,background,0.0,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0042.jpg,missed_crop,Crop,background,0.0,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0042.jpg,false_positive,background,Weed,0.5205413103103638,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0042.jpg,false_positive,background,Crop,0.4780022203922272,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0043.jpg,correct,Crop,Crop,0.30847132205963135,0.6726964586801844
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0043.jpg,correct,Crop,Crop,0.579867959022522,0.6280619928933819
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0044.jpg,correct,Crop,Crop,0.3063294291496277,0.6697893640123193
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0044.jpg,correct,Crop,Crop,0.5865409970283508,0.6326857085803042
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0044.jpg,false_positive,background,Crop,0.25101515650749207,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0045.jpg,correct,Crop,Crop,0.7706784009933472,0.7825144086380375
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0045.jpg,correct,Crop,Crop,0.5197057127952576,0.6071891220098002
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0046.jpg,correct,Crop,Crop,0.5259713530540466,0.7404328273175508
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0047.jpg,correct,Weed,Weed,0.3727894425392151,0.8869056079581521
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0047.jpg,correct,Crop,Crop,0.7732603549957275,0.8069001863699972
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0047.jpg,correct,Crop,Crop,0.6333978772163391,0.7627850977825457
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0048.jpg,correct,Weed,Weed,0.35809072852134705,0.9151184896288057
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0048.jpg,correct,Weed,Weed,0.37203922867774963,0.8905251056023105
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0048.jpg,correct,Crop,Crop,0.7179144620895386,0.7811756531943259
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0048.jpg,correct,Crop,Crop,0.7278436422348022,0.7560655112201337
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0050.jpg,correct,Crop,Crop,0.5866498351097107,0.8202024852275539
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0051.jpg,correct,Crop,Crop,0.6866947412490845,0.7088852236684426
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0052.jpg,correct,Crop,Crop,0.7368091344833374,0.6756782308639516
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0053.jpg,correct,Crop,Crop,0.5760032534599304,0.6877558439783944
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0053.jpg,correct,Crop,Crop,0.7455219626426697,0.6441101207761417
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0054.jpg,correct,Crop,Crop,0.6379972100257874,0.8144925074337838
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0054.jpg,false_positive,background,Crop,0.3219994008541107,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0055.jpg,correct,Crop,Crop,0.6375951170921326,0.8157946987021376
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0055.jpg,false_positive,background,Crop,0.3255539536476135,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0056.jpg,correct,Crop,Crop,0.6669129729270935,0.7830373338988437
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0056.jpg,correct,Crop,Crop,0.6283801794052124,0.6381109994381161
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0057.jpg,correct,Crop,Crop,0.40716350078582764,0.7669427955349183
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0057.jpg,correct,Crop,Crop,0.33688944578170776,0.7245082988009687
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0057.jpg,missed_weed,Weed,background,0.0,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0057.jpg,false_positive,background,Crop,0.5716865062713623,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0057.jpg,false_positive,background,Crop,0.2768506109714508,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0058.jpg,correct,Crop,Crop,0.6739645600318909,0.7633072004657933
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0058.jpg,correct,Crop,Crop,0.6425761580467224,0.7623623059147181
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0059.jpg,correct,Crop,Crop,0.4491041600704193,0.8576793556205183
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0059.jpg,correct,Crop,Crop,0.7348924279212952,0.8432976036393882
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0059.jpg,false_positive,background,Crop,0.3995523750782013,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0060.jpg,correct,Crop,Crop,0.5179453492164612,0.8591835564986857
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0060.jpg,false_positive,background,Crop,0.33505862951278687,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0061.jpg,correct,Crop,Crop,0.7202195525169373,0.7692483284691123
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0062.jpg,correct,Crop,Crop,0.5979561805725098,0.9071340918468749
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0062.jpg,correct,Crop,Crop,0.44335314631462097,0.6787195768809325
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0062.jpg,false_positive,background,Crop,0.4622914791107178,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0063.jpg,missed_crop,Crop,background,0.0,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0063.jpg,false_positive,background,Crop,0.4125301241874695,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0064.jpg,correct,Crop,Crop,0.738338828086853,0.8270108708732831
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0064.jpg,correct,Crop,Crop,0.7519083023071289,0.6767129518826638
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0065.jpg,correct,Crop,Crop,0.6244281530380249,0.8093599324426288
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0065.jpg,correct,Crop,Crop,0.6590526700019836,0.6925232939967727
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0066.jpg,correct,Crop,Crop,0.6199091672897339,0.8121388876788366
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0066.jpg,correct,Crop,Crop,0.6576181054115295,0.6940074920616356
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0067.jpg,correct,Crop,Crop,0.7289053201675415,0.820840589546909
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0067.jpg,correct,Crop,Crop,0.7146801948547363,0.8010120473662864
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0068.jpg,correct,Crop,Crop,0.4223155677318573,0.5835442852125664
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0068.jpg,false_positive,background,Crop,0.48059114813804626,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0069.jpg,correct,Crop,Crop,0.71441251039505,0.820394444634048
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0069.jpg,correct,Crop,Crop,0.673842191696167,0.8159730297885561
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0070.jpg,correct,Crop,Crop,0.3458304703235626,0.8870663934593719
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0070.jpg,correct,Crop,Crop,0.6752585172653198,0.6616489831877967
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0070.jpg,false_positive,background,Crop,0.4905316233634949,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0073.jpg,correct,Crop,Crop,0.5685023665428162,0.9575827660829754
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0073.jpg,correct,Weed,Weed,0.3797103464603424,0.778876183505266
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0073.jpg,correct,Crop,Crop,0.7479285597801208,0.5682451772755952
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0073.jpg,false_positive,background,Weed,0.6011475324630737,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0074.jpg,missed_crop,Crop,background,0.0,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0074.jpg,false_positive,background,Crop,0.6610642075538635,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0075.jpg,correct,Crop,Crop,0.7435933351516724,0.8204406182501648
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0075.jpg,correct,Crop,Crop,0.7271773815155029,0.6631771659707242
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0076.jpg,correct,Crop,Crop,0.6108022332191467,0.8144811962115762
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0076.jpg,correct,Crop,Crop,0.5957986116409302,0.5276731914582841
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0077.jpg,correct,Crop,Crop,0.6117091178894043,0.8166582005548646
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0077.jpg,correct,Crop,Crop,0.5933150053024292,0.5288051502321476
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0078.jpg,correct,Crop,Crop,0.7268705368041992,0.7799030314712941
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0078.jpg,correct,Crop,Crop,0.6892220973968506,0.7483158687101684
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0078.jpg,false_positive,background,Crop,0.46689534187316895,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0079.jpg,correct,Crop,Crop,0.7134292125701904,0.775435624223244
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0079.jpg,correct,Crop,Crop,0.6263808608055115,0.6064538366119406
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0079.jpg,missed_crop,Crop,background,0.0,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0080.jpg,correct,Crop,Crop,0.7096371650695801,0.9216955471254985
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0080.jpg,correct,Crop,Crop,0.7255210876464844,0.8754500841391643
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0081.jpg,correct,Crop,Crop,0.484352707862854,0.8430709231493103
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0081.jpg,correct,Crop,Crop,0.5133280158042908,0.7535856667719572
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0082.jpg,missed_crop,Crop,background,0.0,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0082.jpg,false_positive,background,Crop,0.7148677706718445,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0083.jpg,correct,Crop,Crop,0.7647100687026978,0.8726011069012456
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0083.jpg,correct,Crop,Crop,0.49714842438697815,0.8100962219688652
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0083.jpg,missed_crop,Crop,background,0.0,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0083.jpg,false_positive,background,Crop,0.7117967009544373,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0083.jpg,false_positive,background,Crop,0.2617073953151703,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0084.jpg,correct,Crop,Crop,0.7450731992721558,0.8143767823113702
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0084.jpg,correct,Crop,Crop,0.76750648021698,0.7803252131402544
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0085.jpg,correct,Crop,Crop,0.7595791220664978,0.7623998740905222
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0085.jpg,correct,Crop,Crop,0.681951642036438,0.734152475878406
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0086.jpg,correct,Crop,Crop,0.4164734482765198,0.740443165054403
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0086.jpg,correct,Crop,Crop,0.6774225234985352,0.7200883531959211
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0087.jpg,correct,Crop,Crop,0.712938666343689,0.7235609682719439
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0087.jpg,correct,Crop,Crop,0.5516843199729919,0.680705896318274
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0088.jpg,correct,Crop,Crop,0.7126383781433105,0.7235896488562652
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0088.jpg,correct,Crop,Crop,0.5511826276779175,0.680817350617051
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0089.jpg,correct,Crop,Crop,0.6880822777748108,0.8713312178702324
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0089.jpg,missed_crop,Crop,background,0.0,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0089.jpg,missed_crop,Crop,background,0.0,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0089.jpg,false_positive,background,Crop,0.3863461911678314,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0090.jpg,correct,Crop,Crop,0.7544974088668823,0.7503818300293993
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0090.jpg,correct,Crop,Crop,0.770312488079071,0.7163205851064985
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0091.jpg,correct,Crop,Crop,0.659921407699585,0.7664989602330242
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0091.jpg,correct,Crop,Crop,0.6787742376327515,0.7272780738141369
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0092.jpg,correct,Crop,Crop,0.639938473701477,0.8379641479347751
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0092.jpg,correct,Crop,Crop,0.6485598683357239,0.7245827758676117
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0093.jpg,correct,Crop,Crop,0.39787980914115906,0.9442127722178759
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0093.jpg,correct,Crop,Crop,0.602440595626831,0.7002834307994829
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0093.jpg,false_positive,background,Crop,0.6415342092514038,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0094.jpg,correct,Crop,Crop,0.542424201965332,0.9573643363942157
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0094.jpg,correct,Crop,Crop,0.7226217985153198,0.8843883207713173
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0094.jpg,correct,Crop,Crop,0.4603036046028137,0.7874043964082
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0094.jpg,correct,Crop,Crop,0.5840533971786499,0.710423543508746
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0094.jpg,false_positive,background,Crop,0.6176421642303467,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0095.jpg,correct,Crop,Crop,0.4514601528644562,0.8000131621536946
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0095.jpg,correct,Crop,Crop,0.7411970496177673,0.7834973916089332
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0095.jpg,correct,Crop,Crop,0.6743890047073364,0.504410864437136
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0096.jpg,correct,Crop,Crop,0.6242729425430298,0.8599821960538999
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0096.jpg,missed_crop,Crop,background,0.0,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0096.jpg,false_positive,background,Crop,0.7040154933929443,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0096.jpg,false_positive,background,Crop,0.33561521768569946,0.0
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0097.jpg,correct,Crop,Crop,0.49285581707954407,0.7023095163564909
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0097.jpg,correct,Crop,Crop,0.6555871367454529,0.5888772075121497
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0098.jpg,correct,Crop,Crop,0.579281747341156,0.6552786611732806
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0098.jpg,correct,Crop,Crop,0.679297149181366,0.5525780625383211
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0099.jpg,correct,Crop,Crop,0.5864444375038147,0.6544332681998436
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0099.jpg,correct,Crop,Crop,0.6827805638313293,0.55400336034246
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0100.jpg,correct,Crop,Crop,0.5250473022460938,0.8603812022939624
DJI_20230614085251_0220_V_JPG.rf.9924d6c2c4577ad18cfb351531c472fa_tile_0100.jpg,correct,Crop,Crop,0.611533522605896,0.8315259931538255
